optaPersonId,firstName,lastName,Speed PC1,Dynamic Movement/Acceleration PC1,Attacking Runs PC1,Creation PC1,Goals PC1,Ball Carrying PC1,BTL PC1,Pressing PC1,1v1 Att PC1,Aerial Presence PC1
428897,Eddie,Salcedo,0.988293607,0.885821319,0.338473726,0.167517475,0.449955337,0.362856954,0.923419851,0.009623106,0.672363214,0.730901807
492933,Bradley,Fink,0.981383423,0.819730329,0.678611209,0.826363399,0.470124703,0.322060191,0.483855476,0.864162585,0.197371372,0.409674396
485914,Maurício,Magalhães Prado,0.005758416,0.493988156,0.71517282,0.259592264,0.77103533,0.36676722,0.150087239,0.212564596,0.653184998,0.61198268
479017,Cristian,Olivera,0.680040271,0.766298268,0.497314187,0.272253013,0.624436973,0.79259603,0.023314678,0.048961109,0.25298929,0.613503589
226816,Wesley,Ribeiro Silva,0.594404456,0.405710282,0.371813578,0.827387281,0.912037298,0.442923164,0.030403996,0.749153704,0.708506079,0.110897793
244302,Rui Pedro,da Silva Costa,0.619092957,0.864095836,0.330380674,0.35708453,0.8463642,0.58923233,0.235231397,0.051722084,0.293507117,0.543672093
245824,Carlos Vinícius,Alves Morais,0.514169196,0.517426603,0.122689883,0.33046625,0.993711099,0.854372787,0.631830003,0.072961152,0.309370705,0.513336826
545741,Vicente,Taborda,0.768074026,0.845376724,0.438889942,0.431610716,0.492585069,0.112372559,0.13859934,0.799897576,0.149378251,0.072720391
453639,Luca,Orellano,0.656780413,0.046504535,0.33775667,0.595199338,0.732573034,0.558065141,0.643316986,0.638512245,0.279415063,0.271021989
483371,Harry,Leonard,0.033247263,0.663322008,0.159377822,0.988005338,0.699035679,0.436602388,0.777389595,0.290532001,0.549472169,0.97615818
474120,Julio,Enciso,0.75919096,0.476024043,0.150593666,0.759695241,0.621179571,0.883936254,0.933082038,0.687360856,0.832391552,0.349871046
495190,Lucas,Assadi,0.013527835,0.3610325,0.081460986,0.02438859,0.553988123,0.965337494,0.293143398,0.930409008,0.619949038,0.295566117
467398,Ronan,Darcy,0.266308176,0.930983816,0.916862848,0.512562048,0.679955556,0.901137443,0.7513678,0.869678815,0.283692066,0.071680455
430342,José Francisco,dos Santos Júnior,0.704883174,0.686563348,0.309860636,0.176534669,0.252849399,0.935684092,0.855304526,0.539671422,0.057408171,0.248956002
512105,Lucas,Brochero,0.611253329,0.141617802,0.228554255,0.333221801,0.116402455,0.744997836,0.907521862,0.264034935,0.211261512,0.44640215
224936,Baris,Atik,0.851020075,0.33274004,0.020186317,0.911276982,0.895741606,0.748620163,0.177177717,0.621612831,0.888673085,0.319746255
184232,Chadrac,Akolo,0.401223791,0.937153128,0.109987297,0.765700441,0.40320902,0.517406897,0.36747607,0.257126468,0.765950155,0.737692087
464166,Luka,Sucic,0.901369598,0.782251171,0.892391303,0.258296877,0.952254628,0.950032072,0.780380785,0.26156848,0.829225676,0.032129036
513533,Mario,Stroeykens,0.756493587,0.244559567,0.525774305,0.000236353,0.717592101,0.855394858,0.809584809,0.313636158,0.701398962,0.811179417
462404,Benjamin,Goller,0.534131416,0.971433274,0.512934435,0.743134408,0.405829173,0.728500236,0.916134161,0.533197307,0.359435306,0.660770746
168499,Lewis,Morgan,0.621377551,0.682509705,0.734858249,0.731044754,0.84324083,0.527660309,0.588501687,0.841420145,0.861251237,0.245708102
185506,Scott,Wright,0.276400268,0.368028869,0.91743687,0.470427306,0.932206465,0.580035714,0.396653751,0.877788053,0.42937355,0.027609707
491785,Harvey,Vale,0.328155713,0.790320996,0.903435457,0.845587781,0.553656167,0.834262274,0.358412121,0.743710725,0.111394106,0.255476661
220803,Paul,Smyth,0.23252091,0.447236917,0.725420897,0.94605923,0.592383428,0.794112001,0.252116251,0.008107637,0.966631807,0.340006286
73314,Willian José,Da Silva,0.265196643,0.385611785,0.955696484,0.672966252,0.236980531,0.288559225,0.033495109,0.247924015,0.873003657,0.708319559
248818,Aidan,Keena,0.405778751,0.346611232,0.768664789,0.432189977,0.19920977,0.304938453,0.485727757,0.11699349,0.1130606,0.246776514
421775,Magnus,Kaastrup,0.180025328,0.731407383,0.75047234,0.927090317,0.875900274,0.969111202,0.184619457,0.496723739,0.960565686,0.469352003
431799,Nikolai,Frederiksen,0.593039114,0.666286174,0.024725191,0.238425534,0.17191109,0.296115927,0.890362421,0.28149526,0.838559545,0.691207802
209757,Roberto,de la Rosa,0.619178044,0.69123161,0.064921858,0.320341482,0.596597235,0.191312566,0.924716797,0.022709047,0.080814231,0.357369006
250456,César,Huerta,0.26942591,0.803613407,0.82156051,0.746592954,0.812798948,0.693396887,0.953829718,0.92952786,0.664333751,0.076453652
421004,Blas,Armoa,0.731407284,0.545955948,0.42878278,0.70421765,0.705717499,0.418001136,0.64783523,0.881161853,0.479711704,0.853907862
489888,Amine,Adli,0.30684453,0.882912599,0.408291048,0.51933602,0.081278877,0.366730017,0.090416969,0.505694598,0.209471416,0.656890488
223239,Alexandru,Cicâldau,0.962698573,0.25483204,0.41861306,0.096210075,0.103513196,0.095722035,0.793803336,0.108338245,0.063414889,0.421729812
446054,Tomás,Badaloni,0.514792071,0.791555788,0.244083591,0.011923313,0.181902554,0.295814381,0.340307409,0.657575117,0.346415706,0.538068614
463067,Georginio,Rutter,0.371416723,0.624133931,0.835370101,0.437884411,0.306703729,0.6945593,0.851364884,0.818533758,0.401439203,0.084295659
173787,Dániel,Gazdag,0.25275038,0.497332762,0.81400856,0.166579201,0.660252016,0.40680178,0.125662324,0.343157796,0.496462209,0.026159573
470305,Tim,Lemperle,0.055663149,0.666620729,0.290211293,0.200551836,0.771709533,0.494109383,0.328992028,0.458883934,0.882161425,0.451567787
449980,Gonçalo,Matias Ramos,0.928233982,0.58712361,0.465333847,0.404552302,0.376917866,0.032040135,0.22280756,0.69007908,0.899268119,0.130938725
453750,Karim,Adeyemi,0.496297761,0.345705977,0.760690637,0.067319453,0.742810795,0.407515978,0.617566517,0.513926378,0.640212406,0.580351105
513432,Anton,Kade,0.881126532,0.986000812,0.26768481,0.137921844,0.916819278,0.531761761,0.666112129,0.626474853,0.560466457,0.718677094
442890,Gastón,Lodico,0.727670138,0.053623936,0.180880556,0.402841637,0.929468228,0.58001998,0.559228089,0.732196663,0.722891875,0.516738804
230358,Nicolás,Cordero,0.652729536,0.718593383,0.139635206,0.32882698,0.081720328,0.784366228,0.266349012,0.053811437,0.689178633,0.445892727
443846,Joel,López Pissano,0.952252475,0.516342034,0.418180298,0.207209381,0.303392448,0.041935992,0.27217021,0.746853111,0.076877721,0.617750679
433873,Mikhail,Ignatov,0.987460445,0.681984441,0.773537155,0.443145366,0.704750925,0.863821432,0.691301045,0.687938119,0.438994274,0.372147966
437624,Aleksandr,Rudenko,0.369430017,0.166806387,0.469525587,0.555231797,0.825963352,0.141814695,0.157742177,0.903877215,0.647868905,0.407394239
465526,Enzo,Millot,0.609576168,0.246501438,0.369761175,0.997038108,0.515178642,0.184229037,0.033801251,0.726174667,0.82215283,0.127699564
564928,Logan,Delaurier-Chaubet,0.701732223,0.42740412,0.225075276,0.85691013,0.706641559,0.883211874,0.607424309,0.963007583,0.742696805,0.832231003
499952,Alexander,Lind,0.847154974,0.980825338,0.63700087,0.172847154,0.996635318,0.142828628,0.911016304,0.518251641,0.807805139,0.538004423
505095,Aaron,Molinas,0.046024807,0.274106853,0.34865482,0.93586033,0.799185144,0.836172818,0.27913044,0.956592338,0.765051821,0.894442787
439727,Václav,Drchal,0.702174643,0.372952426,0.224599217,0.00292833,0.480695011,0.718574917,0.040460701,0.364103225,0.00865477,0.294313051
213294,Artem,Dovbyk,0.90287922,0.828615783,0.319106021,0.819743901,0.688980691,0.915079866,0.721066188,0.893918395,0.112991896,0.066486005
440668,Khvicha,Kvaratskhelia,0.308589738,0.004240112,0.148210692,0.961206949,0.725505435,0.12119703,0.751985836,0.59415037,0.359890187,0.826596947
446039,Frank,Tsadjout,0.656743171,0.433534069,0.594321289,0.471168247,0.585442368,0.009887235,0.245318452,0.141513011,0.749167206,0.408051572
470313,Nick,Woltemade,0.366401365,0.085561822,0.048797765,0.723757938,0.413309232,0.078912193,0.823756283,0.892308409,0.484666221,0.772636097
232061,Christian,Kouamé,0.54925771,0.703537512,0.885122528,0.474995958,0.237764582,0.046661682,0.204544639,0.189319253,0.638589559,0.496375136
440855,Alejandro,Marqués,0.959907893,0.439019565,0.118864946,0.532139047,0.145287338,0.578268485,0.841213664,0.786164526,0.605544419,0.106238726
224995,Luis,Sinisterra,0.486346817,0.500161499,0.567831658,0.153870295,0.309177852,0.244358645,0.065957406,0.125954313,0.284882552,0.235119574
450075,Elayis,Tavsan,0.52828635,0.481572891,0.985308674,0.505214209,0.685434759,0.656091459,0.192224574,0.440263786,0.982564823,0.393829919
220355,Jordan,Gibson,0.648017548,0.795514533,0.112193571,0.396873804,0.623480086,0.126171682,0.874487972,0.207741239,0.874796055,0.314351292
544322,Dorde,Jovanovic,0.321900912,0.573548097,0.342418625,0.077316224,0.854052361,0.551600307,0.140764998,0.696853829,0.727897719,0.276501914
430976,Fabian,Rohner,0.307076191,0.596153695,0.321004274,0.513041525,0.526011558,0.465549839,0.333495489,0.884567075,0.159944699,0.235590763
538980,Antonio,Nusa,0.525180565,0.975378211,0.067189509,0.765111205,0.969153637,0.499777756,0.568791672,0.655247845,0.538315589,0.512219144
494955,JJ,McKiernan,0.67465814,0.399554845,0.450564129,0.016785865,0.145027907,0.917153346,0.011052695,0.820305832,0.786821362,0.845065814
447490,Ayoub,El Kaabi,0.616869594,0.528605312,0.188016194,0.735207372,0.38550537,0.77471319,0.866643809,0.479784981,0.48042666,0.148727126
169310,Yoel,Bárcenas,0.447805168,0.900634395,0.658794725,0.772538702,0.531275024,0.398799544,0.247368099,0.273101327,0.119867219,0.821732522
226967,Carlo,Holse,0.300447716,0.157715792,0.580871926,0.75902879,0.640477135,0.942321695,0.048280107,0.064580505,0.222511764,0.00263574
201442,José,Kanté,0.413896864,0.650980034,0.650566455,0.684862981,0.589767176,0.147702391,0.134663908,0.021822654,0.985727873,0.594199558
440323,Armando,Broja,0.162811206,0.143315076,0.194756963,0.85187065,0.314302289,0.709146542,0.989077079,0.657788915,0.34438078,0.345204783
510924,Nick,Bätzner,0.857256678,0.495809699,0.570799366,0.546039404,0.879297439,0.101511342,0.870815346,0.745664846,0.423122096,0.316684221
443470,Johan,Carbonero,0.114082648,0.144722341,0.690101938,0.78841004,0.460248713,0.743748604,0.763135714,0.598088509,0.297075752,0.581035714
440695,Alejandro,García,0.60237186,0.509095338,0.195921538,0.533963464,0.763981182,0.382889264,0.504402663,0.656326958,0.775995889,0.095605027
455721,Ignacio,Aliseda,0.038291399,0.548836255,0.101560248,0.210765339,0.380521521,0.978119846,0.890091806,0.813687247,0.807846173,0.945217815
170137,Allan,Saint-Maximin,0.291779434,0.355473746,0.12138694,0.505749301,0.38502589,0.086510757,0.236958954,0.935918701,0.525043982,0.753005135
50821,Francesco,Caputo,0.652141611,0.978084609,0.339201888,0.96054078,0.915232957,0.792846191,0.639181872,0.611463605,0.563707907,0.55595549
200455,Julien,Ngoy,0.97793596,0.748113723,0.647202407,0.549979863,0.454795473,0.326147229,0.089142131,0.278546058,0.434495232,0.210314531
420618,Arnór,Sigurdsson,0.410448841,0.546734786,0.466986456,0.859533065,0.746574169,0.387743736,0.724108495,0.425802943,0.517228853,0.297771462
470311,Jan,Thielmann,0.167188084,0.12629558,0.591260413,0.139249074,0.912624347,0.486371899,0.565802251,0.545423161,0.603071769,0.539726263
470308,Lars,Kehl,0.86376581,0.169483346,0.767986996,0.270108756,0.815169008,0.058980114,0.957594866,0.157841518,0.385543287,0.495597948
148856,Alfredo,Donnarumma,0.592944986,0.678297429,0.736011039,0.803062533,0.08563723,0.039506308,0.347591675,0.376303502,0.39081665,0.005574272
104080,Ernesto,Torregrossa,0.093089197,0.798837797,0.900437271,0.637661898,0.28891582,0.853870053,0.280764141,0.250863126,0.879312517,0.876890146
193126,Antonio,Palumbo,0.927637264,0.600748387,0.533847051,0.90214394,0.364715911,0.527204738,0.662495953,0.903238583,0.316728542,0.52833717
465209,Tiago,Barreiros de Melo Tomás,0.562318414,0.198747599,0.372315148,0.961032109,0.613903643,0.911757241,0.472599872,0.806246756,0.258504594,0.633938886
477664,Victor,Lind,0.785601466,0.855500474,0.748724004,0.470567162,0.903321084,0.571548165,0.409648749,0.30696202,0.529449109,0.989977734
497889,William,Bøving,0.619166995,0.244256494,0.17211661,0.208480934,0.540123203,0.015600894,0.495479147,0.445454372,0.164665428,0.8514451
246874,Djordje,Mihailovic,0.899467225,0.215614073,0.838626346,0.83523223,0.857437791,0.120628201,0.668402309,0.200986987,0.62923685,0.684369529
229608,Amine,Harit,0.411714387,0.368002517,0.091939455,0.455486137,0.229763779,0.075132151,0.29723689,0.247966035,0.488874989,0.089993711
229679,Bruno Alexandre,Vieira Almeida,0.644748667,0.989992834,0.891353873,0.717057009,0.03000187,0.075436981,0.155295706,0.675126316,0.966301259,0.357941771
466006,Malik,Tillman,0.938871465,0.613442341,0.209769116,0.197585915,0.023706413,0.053681577,0.136790715,0.898331329,0.438724486,0.992440874
493041,Dennis,Borkowski,0.052279478,0.182958083,0.416824358,0.567068807,0.998230895,0.178611312,0.169469106,0.112232545,0.710435258,0.267148528
225368,Meritan,Shabani,0.094013387,0.304511254,0.43447134,0.679933447,0.058670284,0.66853266,0.524461962,0.468600667,0.183477692,0.262388125
229596,Michel,Vlap,0.621674709,0.342591737,0.706060148,0.171239963,0.655046881,0.439756008,0.324425498,0.608291622,0.689325178,0.924952063
44604,Nordin,Amrabat,0.859685708,0.755535789,0.370391375,0.651303264,0.001635919,0.299197535,0.280463834,0.49206243,0.356409589,0.24465731
121599,Abdoulaye,Doucouré,0.160390617,0.992383308,0.199052273,0.846807699,0.243722247,0.465911313,0.281822382,0.507604146,0.326343423,0.054915432
205379,Brian,Mansilla,0.21633263,0.035307565,0.388693959,0.879433639,0.88652806,0.382290992,0.259566892,0.649665653,0.131178129,0.883031568
220758,Daniel,Cataño,0.751019425,0.140716974,0.570580788,0.89193543,0.647867967,0.585663382,0.313280437,0.731532045,0.254347945,0.155700966
213167,Lucas,Rodríguez,0.231904328,0.83540809,0.548806139,0.383277687,0.285594762,0.906189861,0.991567438,0.845637238,0.817588904,0.607589701
210156,Taiwo,Awoniyi,0.478844855,0.337371395,0.040341865,0.322101495,0.599085321,0.060397686,0.222484689,0.573736076,0.676720876,0.572232232
195887,Nicolás,Contín,0.979492333,0.886861662,0.277934378,0.905020777,0.694290649,0.108461541,0.517855996,0.688710096,0.780537783,0.131084574
134103,Fredrik,Aursnes,0.826796553,0.469722701,0.339758,0.487375002,0.505102731,0.978213903,0.404037372,0.907538836,0.162870606,0.630918246
225812,Jonathan,Okita,0.89008202,0.540304622,0.422479948,0.203231967,0.05140347,0.053488558,0.314975296,0.633683333,0.285121089,0.659079122
172946,Aron,Sigurdarson,0.561280424,0.045556993,0.503802668,0.912712931,0.404048914,0.356539045,0.132383999,0.253787136,0.767648982,0.748726719
224141,Niklas,Castro,0.149371291,0.277017605,0.248468592,0.574489439,0.975684711,0.33602921,0.406831317,0.681294542,0.520210649,0.323968249
219961,Raphael,Dias Belloli,0.705089332,0.540945222,0.933095286,0.624319547,0.490517694,0.241073064,0.182663995,0.223247526,0.348212315,0.263250173
141176,Milan,Jevtovic,0.867855587,0.918229079,0.704031227,0.753711009,0.372324957,0.781891039,0.428145392,0.792331189,0.911157197,0.153008716
469152,Marcos Paulo,Costa do Nascimento,0.271264775,0.441370253,0.556044823,0.100730745,0.969517686,0.233052822,0.499074035,0.950152572,0.27705902,0.879960523
483320,Igor Guilherme,Barbosa da Paixão,0.86216271,0.523650537,0.273391129,0.124961119,0.319110715,0.076625248,0.590518313,0.217366984,0.586030799,0.730122765
191957,Fabián,Sambueza,0.086401115,0.151216371,0.031711783,0.079893351,0.055761983,0.994770299,0.463939476,0.637594134,0.59913449,0.403787125
202333,Neri,Bandiera,0.66691688,0.658273395,0.271596539,0.4988551,0.285373642,0.87280842,0.075269496,0.12507863,0.886835467,0.233373179
197724,Cristian,Tarragona,0.049147983,0.61756975,0.318751569,0.027713406,0.808932285,0.376548126,0.990622609,0.664066092,0.545365672,0.517285695
168504,Domingo,Blanco,0.735249451,0.975647786,0.650314824,0.939058933,0.51894812,0.937643284,0.106158977,0.941739207,0.681693359,0.175447161
222173,Lucas,Di Yorio,0.270252182,0.942933222,0.536957217,0.492281947,0.867717069,0.846439479,0.348556838,0.934313189,0.938886927,0.330940684
222763,Franco,Troyansky,0.377567874,0.677808957,0.688186929,0.382712885,0.164095043,0.157361831,0.380026772,0.816869436,0.326320146,0.87556547
213345,Wesley,Moraes Ferreira da Silva,0.103609625,0.301997675,0.54640625,0.236562223,0.112888229,0.658523498,0.68707069,0.670203119,0.234296453,0.172716198
215301,Jhon,Vásquez,0.31640195,0.388622121,0.03286904,0.013324882,0.336855181,0.706875962,0.814997333,0.372147363,0.352997912,0.032213304
226896,Sebastián,Villa,0.161943309,0.946118167,0.978881463,0.80501822,0.593124367,0.626732758,0.280950973,0.161973824,0.824975244,0.452595236
213129,Pablo David,Sabbag Daccarett,0.47073993,0.606965769,0.93479018,0.360506731,0.746329147,0.107181106,0.520592611,0.184332983,0.177825194,0.921433787
114000,George,Honeyman,0.44974712,0.481883554,0.964058303,0.420119789,0.974386184,0.049895277,0.076013408,0.594960281,0.010502232,0.795905836
194265,Daniel,Udoh,0.499714328,0.378435492,0.348187942,0.511008101,0.603498497,0.057012068,0.352668427,0.434632078,0.343124095,0.331527405
225257,Josh,Koroma,0.493852379,0.808437845,0.123407724,0.617826341,0.078510009,0.252817538,0.280825282,0.452166156,0.997334711,0.110396147
204188,Florian,Sotoca,0.308676542,0.410270463,0.513187268,0.964323052,0.808165839,0.782496145,0.576233126,0.748612421,0.839817668,0.373754879
226194,Samuel,Grandsir,0.097177016,0.357223326,0.747445688,0.195711631,0.484673229,0.295679648,0.783849599,0.344885455,0.522908539,0.078785976
223140,Mathias,Pereira Lage,0.25345803,0.663797605,0.613459727,0.155216918,0.505776466,0.494435301,0.281434976,0.57711944,0.974918935,0.134317643
221475,Fabian,Herbers,0.304613497,0.231427265,0.319188417,0.439116663,0.665209871,0.003241592,0.021332364,0.923132878,0.515597532,0.356593095
223844,Phillip,Tietz,0.433702858,0.073540849,0.329893139,0.807548631,0.27441336,0.15837622,0.362606278,0.852560902,0.909317396,0.093862364
168365,Emmanuel,Boateng,0.650754122,0.373884026,0.219112474,0.887588633,0.304222373,0.293909903,0.730930565,0.502665788,0.449715389,0.194261002
75960,Alberto,Quintero,0.707032691,0.61899005,0.720930308,0.341446743,0.054429349,0.535844078,0.310848279,0.383925462,0.367905848,0.784948938
178536,Ray,Sandoval,0.602560413,0.217334177,0.193999526,0.743067652,0.938837379,0.314804032,0.857547352,0.571332328,0.456141782,0.592967823
225491,Asumah,Abubakar Ankrah,0.6337199,0.006927121,0.877042705,0.449293483,0.148877456,0.536241856,0.541300621,0.703904717,0.808699199,0.44172749
220099,Francisco José,Sánchez Rodríguez,0.004743344,0.361451343,0.005475495,0.427244553,0.487165802,0.122195387,0.531020085,0.204390942,0.104558853,0.396824882
217487,Mbwana,Samatta,0.018715058,0.059214992,0.409231624,0.364161723,0.25254924,0.105036643,0.814078268,0.455792645,0.058913349,0.116840115
152528,Cristian,Palacios,0.445032325,0.262425175,0.383818018,0.348511058,0.764475277,0.677137597,0.189715097,0.605527798,0.995231715,0.440724953
223256,Diego,Rossi,0.28943384,0.691812252,0.629590231,0.190042087,0.573185827,0.307228115,0.107074247,0.835565982,0.618153826,0.73405314
220753,Alex,Muyl,0.377027382,0.24081468,0.123916886,0.236637182,0.029711907,0.623591021,0.911033378,0.68034156,0.522609874,0.217268652
453313,Gonzalo,Plata,0.40544802,0.303582411,0.539260505,0.041058629,0.022170435,0.951292917,0.439144282,0.276126772,0.887110446,0.455599528
456960,Brian,Ocampo,0.304932922,0.572322445,0.98597642,0.749453288,0.70057374,0.534073446,0.101509918,0.599077359,0.384757675,0.508037552
230824,Fabio Augusto,Luciano da Silva,0.435904486,0.454003835,0.799661855,0.34851361,0.856191098,0.590440354,0.564324672,0.285951992,0.291860928,0.350960966
103607,Pietro,Iemmello,0.585395289,0.409792891,0.103833337,0.769802011,0.759683044,0.56986947,0.68496989,0.38891631,0.839001503,0.555351848
111279,Tom,Boere,0.236309564,0.140184397,0.990015531,0.067790707,0.86670953,0.868326761,0.565408375,0.468551234,0.321293332,0.992912782
225445,Jordi,Cortizo,0.344971347,0.785026871,0.387312054,0.204679088,0.857454042,0.181415801,0.038811112,0.614909982,0.387462734,0.959967084
193570,Tarik,Tissoudali,0.831542369,0.802260043,0.223804344,0.948571119,0.103105192,0.56705254,0.96110547,0.370069714,0.212177874,0.457427122
232271,Sam,Nombe,0.140891871,0.199982195,0.244599899,0.417179056,0.495022992,0.376453166,0.797613244,0.870450479,0.971717142,0.528877624
217331,Sam,Surridge,0.761066287,0.684465768,0.640761229,0.25802227,0.8932865,0.00833585,0.495806617,0.356870586,0.981975321,0.602300424
97013,Arthur,Gnahoua,0.980123697,0.323111135,0.579737857,0.458135952,0.795755393,0.575760403,0.717396969,0.42543588,0.563043945,0.917226209
205347,Takahiro,Sekine,0.394729671,0.205153629,0.456295212,0.606660932,0.759118422,0.92533064,0.210137201,0.037102746,0.160420377,0.001128044
235652,Dani,Ojeda,0.320343537,0.00357209,0.111283388,0.428666555,0.013238848,0.524231689,0.416125981,0.755853343,0.904804768,0.545962183
485064,Adam,Karabec,0.207701655,0.009560929,0.194652715,0.441106007,0.087827358,0.135354409,0.965273068,0.897607738,0.657552745,0.316416301
485067,Filip,Vecheta,0.573788728,0.117881993,0.908508997,0.447419224,0.480196051,0.35799646,0.124383887,0.132082783,0.613417201,0.617358497
512150,Roko,Simic,0.967269374,0.555101646,0.194662959,0.406618509,0.782755361,0.552556609,0.482443211,0.19574824,0.296099275,0.462099626
522476,Martin,Baturina,0.059216392,0.730397991,0.89390058,0.584431182,0.596527882,0.111995451,0.790688041,0.576804251,0.952790603,0.400645718
567214,Ante,Crnac,0.404813027,0.137362675,0.111753719,0.225132981,0.576136279,0.767195766,0.900938008,0.188799894,0.941439609,0.866902181
479577,Juan,Cuesta,0.476379334,0.711056932,0.227163702,0.181307973,0.825674592,0.971971858,0.056521619,0.379256199,0.758663115,0.156221486
216646,Yoane,Wissa,0.995716641,0.169272624,0.153829965,0.121265778,0.063955962,0.812011524,0.54267163,0.306141874,0.121267065,0.557098849
420962,Jordan,Tell,0.763632179,0.993611406,0.278120466,0.637226241,0.48896711,0.455302734,0.205531103,0.436892873,0.722475537,0.802323057
232176,Martin,Terrier,0.597212428,0.986410831,0.535893265,0.5285694,0.469208411,0.650039828,0.473546648,0.456103924,0.410621277,0.991817707
242167,Pierre-Yves,Hamel,0.967962385,0.344356675,0.032512935,0.436579131,0.92375611,0.539885281,0.101166443,0.869973721,0.094534742,0.478444054
232182,Gauthier,Hein,0.816048196,0.625295972,0.422199218,0.152826917,0.592096802,0.223220268,0.265804656,0.603324571,0.639262747,0.133286466
244490,Youssef,Maziz,0.861976262,0.159533089,0.321386519,0.405312348,0.814780395,0.523198189,0.43293869,0.862294425,0.45679712,0.877655834
422474,Amine,Bassi,0.190283362,0.516058514,0.144038631,0.372023602,0.374957143,0.886208074,0.084743808,0.492276447,0.18412589,0.645388722
217597,Mathieu,Cafaro,0.344375015,0.1098742,0.356716747,0.591723643,0.21866697,0.656955973,0.860310498,0.825591038,0.36508089,0.833853515
228316,Bakery,Jatta,0.079290933,0.575295117,0.526588981,0.293765036,0.916998001,0.162179625,0.347835267,0.543875969,0.686184017,0.390367554
80948,Gianluca,Lapadula,0.642243817,0.557558158,0.937875394,0.792282293,0.329358766,0.675787712,0.068063572,0.480681993,0.754895392,0.299721394
80147,Stefano,Pettinari,0.35768399,0.343669267,0.963831905,0.094206545,0.465067372,0.627795678,0.266716016,0.703919725,0.526710254,0.234664405
72486,Ilija,Nestorovski,0.76350843,0.715583508,0.513343368,0.250739086,0.074454112,0.091305291,0.430430733,0.619775285,0.580990837,0.210277888
220095,Óscar Francisco,García Quintela,0.209204469,0.106216787,0.480300629,0.804994214,0.002747371,0.81013896,0.314065763,0.909676107,0.322873893,0.309113579
178870,Kike,Barja,0.409271918,0.352701996,0.256251846,0.100307175,0.284748718,0.907852574,0.099460866,0.871360429,0.486671074,0.93973595
235934,Juan,Brunetta,0.392637916,0.620813995,0.126374789,0.557947168,0.477546814,0.073080346,0.426231268,0.502816808,0.073970217,0.613673786
244911,Sebastián,Lomónaco,0.846754597,0.351736404,0.751997229,0.113383471,0.265353966,0.524708118,0.698942847,0.584741041,0.970666506,0.102720467
228601,Gabriel,Gudiño,0.47928719,0.238227929,0.17700059,0.174535433,0.364609427,0.796516007,0.641106039,0.298943104,0.223941493,0.855317037
232326,Enzo,Copetti,0.015737685,0.875061131,0.338948767,0.140992731,0.391884714,0.048214056,0.560263193,0.150158595,0.959786378,0.036733732
185590,Guilherme,Schettine Guimarães,0.158238708,0.315058446,0.547131621,0.763091803,0.945154996,0.148493625,0.385153143,0.839768004,0.955800328,0.621458003
231669,Moumi,Ngamaleu,0.615337691,0.038891281,0.140150859,0.543256582,0.609932216,0.023949566,0.952685715,0.189612715,0.089181018,0.210222514
209283,Brayan,Riascos,0.350159857,0.850279411,0.208903246,0.498223669,0.554794263,0.161589221,0.316606682,0.740641352,0.51636069,0.36163934
195427,Jhon,Mosquera,0.342815407,0.581670545,0.759627045,0.897622578,0.668223646,0.886598981,0.863379894,0.986155088,0.612116048,0.643346028
235837,Yeison,Moreno,0.281512438,0.412449499,0.610614095,0.008159053,0.423440726,0.634684538,0.215953102,0.100160925,0.870240358,0.808191086
235929,Mohamed,Konaté,0.579052412,0.81539887,0.042080101,0.951081857,0.453598654,0.378935636,0.720162648,0.355089634,0.764159762,0.353078767
193204,Joe,Aribo,0.14508046,0.097985434,0.633513317,0.768371119,0.281295521,0.535618525,0.825663843,0.488514662,0.24979176,0.920260537
49415,Kristian,Dennis,0.018877959,0.64989543,0.580587611,0.469840067,0.481762264,0.3224646,0.357641015,0.423203211,0.302349051,0.899820521
183386,Jake,Beesley,0.9001772,0.668199622,0.771221969,0.216739346,0.84612672,0.619103662,0.027560693,0.467804569,0.771000646,0.518465848
102172,Kurtis,Guthrie,0.971165733,0.038110472,0.394737142,0.936667638,0.530408524,0.865242569,0.533760218,0.7150894,0.985597422,0.229650799
111257,Jordan,Roberts,0.439445624,0.959251605,0.332595329,0.942582784,0.100459571,0.656636043,0.092061032,0.307633909,0.274754759,0.149754258
165509,Kayden,Jackson,0.669375044,0.602568661,0.529823664,0.531156126,0.030568018,0.836448756,0.761033103,0.180285388,0.799301653,0.859307481
245914,Yanis,Merdji,0.974520054,0.395637938,0.49921058,0.624072018,0.604897059,0.664303612,0.193290699,0.929814501,0.535352361,0.396133586
246881,Jan-Marc,Schneider,0.386829585,0.996805817,0.43887262,0.181446484,0.846163444,0.668836017,0.399257505,0.481889023,0.403334227,0.215081259
242185,Elias,Huth,0.769613467,0.416719682,0.990917491,0.128756352,0.888921174,0.480578795,0.435965807,0.348972787,0.073541762,0.863529211
170318,Robert,Glatzel,0.322590355,0.970567793,0.486074241,0.126996535,0.293563691,0.703095253,0.151203022,0.455943328,0.034338994,0.876867027
189506,Dominic,Baumann,0.350605681,0.17274074,0.712407822,0.697822291,0.397738991,0.099130644,0.297856257,0.422030621,0.050253121,0.754741696
84265,Max,Wegner,0.201051075,0.241484701,0.444576094,0.286086162,0.490061872,0.315551221,0.221585101,0.091129314,0.41510619,0.356292449
